Tweet_date,Tweet_time,Tweet_City,Tweet_Country,Tweet_account,Retweet_count,Tweet_Text,Sentiment Score,Polarity
4/1/2020,16:26:00,New York,USA,NYSE,10,today market update nn dow shed amid warning spread ovid con,0,neutral
4/1/2020,16:26:00,New York,USA,NYSE,6,local restaurant shut door remain delivery apps,0,neutral
4/1/2020,16:27:00,NA,NA,AlibabaGroup,13,taboo live announced plan retail store make platform year lives,0.136,positive
4/1/2020,16:27:00,NA,NA,Nasdaq,2,head european market service bjorn ribber join global market reporter disc,0,neutral
4/1/2020,16:27:00,NA,NA,AlibabaGroup,13,cainiaos chartered plane etp hub guangzhou kuala lumpur made inaugural flight,0,neutral
4/1/2020,16:29:00,NA,NA,Nasdaq,4,close book march quarter kick april global equity market starting sour,-0.05,negative
4/1/2020,16:32:00,NA,NA,Nasdaq,27,nasdaq founded idea dont place part community unc,0,neutral
4/1/2020,16:34:00,NA,NA,Nasdaq,1,world connected time uncertainty test,0,neutral
4/1/2020,16:36:00,NA,NA,Nasdaq,2,nan,0,neutral
4/1/2020,16:37:00,NA,NA,Nasdaq,5,coronavirus pandemic reminds perceived difference thing matter universe,0,neutral
4/1/2020,16:38:00,NA,NA,Nasdaq,5,panic impact investing decision chief economist join global market reporter,0,neutral
4/1/2020,16:39:00,NA,NA,Nasdaq,5,nasdaq fell due coronavirus fear head north american market tal cohen discus,-0.063,negative
4/1/2020,16:41:00,NA,NA,Nasdaq,8,purposedriven company standing helping time crisis from monetary donation supply,0,neutral
4/1/2020,16:43:00,NA,NA,Nasdaq,5,making tough choice small business fighting ovid ceo adam ross join,-0.319,negative
4/1/2020,16:48:00,NA,NA,Nasdaq,8,tal cohen head north american market joined share status marketsnnwhat,0,neutral
4/1/2020,16:58:00,Madrid,Spain,UNWTO,25,time crisis messaging strong clear consistent thank saudi joining,0.261,positive
4/1/2020,16:59:00,Madrid,Spain,UNWTO,115,vadim united sector prepare sustainable inclusive amp resilient future,0,neutral
4/1/2020,17:00:00,Madrid,Spain,UNWTO,12,vadim turismonnla une al sector para future ostensible inclusive resilientennnuestras,0,neutral
4/1/2020,17:00:00,Madrid,Spain,UNWTO,43,unto tourism crisis committee shown commitment building sustainable future,0,neutral
4/1/2020,17:07:00,Madrid,Spain,UNWTO,27,immune part playing share support solidarity,0,neutral
4/1/2020,17:18:00,Madrid,Spain,UNWTO,5,immune todor tenets paper cumplirnnel sg express su polo solidaridad con a,0,neutral
4/1/2020,17:21:00,Redmond,USA,Microsoft,1,business casual,-0.5,negative
4/1/2020,17:28:00,Redmond,USA,Microsoft,0,nan,0,neutral
4/1/2020,17:36:00,Redmond,USA,Microsoft,1,noah,0,neutral
4/1/2020,17:36:00,Redmond,USA,Microsoft,38,today,0,neutral
4/1/2020,17:36:00,Redmond,USA,Microsoft,0,nan,0,neutral
4/1/2020,17:37:00,Redmond,USA,Microsoft,0,team mind business,0,neutral
4/1/2020,17:37:00,Redmond,USA,Microsoft,1,nan,0,neutral
4/1/2020,17:38:00,Redmond,USA,Microsoft,0,nan,0,neutral
4/1/2020,17:38:00,Redmond,USA,Microsoft,2,nan,0,neutral
4/1/2020,17:39:00,Redmond,USA,Microsoft,1,wrong happy ravioli,0.15,positive
4/1/2020,17:39:00,Redmond,USA,Microsoft,1,nan,0,neutral
4/1/2020,17:40:00,Redmond,USA,Microsoft,0,dont remembernthe camera feature beamsnwe smile chat togetherntogether microsoft team,0.3,positive
4/1/2020,17:40:00,Redmond,USA,Microsoft,0,nan,0,neutral
4/1/2020,17:41:00,Redmond,USA,Microsoft,0,go should figured long time ago,-0.05,negative
4/1/2020,17:42:00,Redmond,USA,Microsoft,0,nan,0,neutral
4/1/2020,17:42:00,Redmond,USA,Microsoft,85,thrilled celebrating anniversary autism hiring program microsoft,0.6,positive
4/1/2020,17:43:00,Redmond,USA,Microsoft,91,support local worker family hit hardest uncertain economic time partnered,0.1,positive
4/1/2020,17:43:00,Redmond,USA,Microsoft,23,monitoring performance usage trend working responder critical government agency,0,neutral
4/1/2020,17:44:00,Redmond,USA,Microsoft,50,produced bbc learning world medium literacy initiative designed student age,0,neutral
4/1/2020,17:44:00,Republic of Singapore,Singapore,ciscoapac,0,tune live amp free keynote technical session amp demo expert networking,0.179,positive
4/1/2020,17:45:00,Republic of Singapore,Singapore,ciscoapac,2,joining feel free post question amp,0.4,positive
4/1/2020,17:45:00,Republic of Singapore,Singapore,ciscoapac,8,victorian department education training australia progressing virtual capability sev,0,neutral
4/1/2020,17:47:00,Republic of Singapore,Singapore,ciscoapac,8,cisco leading social good unprecedented time share technology supporting,0.396,positive
4/1/2020,17:47:00,Republic of Singapore,Singapore,ciscoapac,8,committed partnering aspire helping address challenge,0,neutral
4/1/2020,17:47:00,Republic of Singapore,Singapore,ciscoapac,3,discontinuity remarkable catalyst creating opportunity change,0.75,positive
4/1/2020,17:49:00,Republic of Singapore,Singapore,ciscoapac,1,present bridge unprecedented time day welcoming pa,0.3,positive
4/1/2020,17:50:00,Republic of Singapore,Singapore,ciscoapac,3,world continues evolve technology power bridge critical gap make thing bec,0,neutral
4/1/2020,17:54:00,Republic of Singapore,Singapore,ciscoapac,1,join spam cisco security business group learn cisco plato,0,neutral
4/1/2020,17:57:00,Republic of Singapore,Singapore,ciscoapac,1,join cisco leader scott harrell technology keynote hear innovation delivering,0,neutral
4/1/2020,17:57:00,Republic of Singapore,Singapore,ciscoapac,1,dont stuck vicious cycle integrated security platform cisco built-in experience,-1,negative
4/1/2020,18:02:00,Republic of Singapore,Singapore,ciscoapac,2,join svp collaboration hear cisco helping million customer stay connect,0,neutral
4/1/2020,18:03:00,Republic of Singapore,Singapore,ciscoapac,5,great ceo connecting customer partner,0.8,positive
4/1/2020,18:04:00,Republic of Singapore,Singapore,ciscoapac,3,watching keynote kitchen ttp tcomviqepwr,0,neutral
4/1/2020,18:04:00,Republic of Singapore,Singapore,ciscoapac,7,key session watch good excellent job explaining,0.567,positive
4/1/2020,18:05:00,Republic of Singapore,Singapore,ciscoapac,12,excited honour introducing cisco live virtual streamed site wor,0.256,positive
4/1/2020,18:05:00,Republic of Singapore,Singapore,ciscoapac,2,enable remote working secure platform industry started unlimited hd video meeting,0.15,positive
4/1/2020,18:05:00,Republic of Singapore,Singapore,ciscoapac,2,enabling virtual learning scale education state ttp tcohnep stps,0,neutral
4/1/2020,18:06:00,Republic of Singapore,Singapore,ciscoapac,3,cisco customer experience portal coming watch svp customer,0,neutral
4/1/2020,18:06:00,Republic of Singapore,Singapore,ciscoapac,0,dont stuck vicious cycle integrated security platform cisco built-in experience,-1,negative
4/1/2020,18:06:00,Republic of Singapore,Singapore,ciscoapac,1,joining first-ever cisco live virtual apc reiterates importance,0.136,positive
4/1/2020,18:07:00,Republic of Singapore,Singapore,ciscoapac,7,find victorian government commitment education state embracing deliver quality virtual,0,neutral
4/1/2020,18:07:00,Republic of Singapore,Singapore,ciscoapac,1,make network running trait watch senior vice pr,0,neutral
4/1/2020,18:07:00,Republic of Singapore,Singapore,ciscoapac,1,company size face challenge securing public environment premises,0,neutral
4/1/2020,18:10:00,Republic of Singapore,Singapore,ciscoapac,1,security treaill action immediate threat cisco,0.1,positive
4/1/2020,18:11:00,Republic of Singapore,Singapore,ciscoapac,1,watch cisco mobility solution expert andrew mackay session building programmable open platform dy,0,neutral
4/1/2020,18:11:00,Republic of Singapore,Singapore,ciscoapac,1,joining half continue watch half,-0.167,negative
4/1/2020,18:12:00,Republic of Singapore,Singapore,ciscoapac,1,hear distinguished system engineer cisco cisco decnet critical,0,neutral
4/1/2020,18:18:00,Republic of Singapore,Singapore,ciscoapac,0,bridging gap infrastructure application workload optimize app into,0,neutral
4/1/2020,18:19:00,Republic of Singapore,Singapore,ciscoapac,3,whoo cisco live virtual event apc ttp tcoisiuqnludq,0.136,positive
4/1/2020,18:29:00,Republic of Singapore,Singapore,ciscoapac,1,learn advance cisco workload optimization manager enable continuous,0,neutral
4/1/2020,18:31:00,Republic of Singapore,Singapore,ciscoapac,7,adam radford entire journey thanks sharing audience,0.1,positive
4/1/2020,18:32:00,Republic of Singapore,Singapore,ciscoapac,0,miss neaten cisco architecture demo have zhang technical solution specialist cisco,0,neutral
4/1/2020,18:45:00,Republic of Singapore,Singapore,ciscoapac,0,explore fundamental rf mark richer principal architect cisco including demo cisco,0,neutral
4/1/2020,18:45:00,Republic of Singapore,Singapore,ciscoapac,0,operational technology world extension campus learn latest development,0.5,positive
4/1/2020,18:53:00,Republic of Singapore,Singapore,ciscoapac,0,wrap day make tune tomorrow exciting session,0.3,positive
4/1/2020,18:59:00,Republic of Singapore,Singapore,ciscoapac,1,informative session topic secure ttp took jd,0.4,positive
4/1/2020,19:00:00,Republic of Singapore,Singapore,ciscoapac,3,recover global pandemic important bank build rebuild trust cu,0.2,positive
4/1/2020,19:01:00,Seattle,USA,amazon,0,nan,0,neutral
4/1/2020,19:03:00,Seattle,USA,amazon,0,happy shootout berry,0.8,positive
4/1/2020,19:10:00,Seattle,USA,amazon,0,late response darren isla beautiful isla creating ma,0.275,positive
4/1/2020,19:12:00,Seattle,USA,amazon,0,love send extra supply moment send detail using,0.25,positive
4/1/2020,19:12:00,Seattle,USA,amazon,0,ore smile made smile sharing cute picture,0.367,positive
4/1/2020,19:19:00,Seattle,USA,amazon,0,happy grannie claire sharing,0.8,positive
4/1/2020,19:21:00,Seattle,USA,amazon,0,glad hear love enjoy,0.467,positive
4/1/2020,19:21:00,Seattle,USA,amazon,0,happy meet bells expectation,0.8,positive
4/1/2020,19:21:00,Seattle,USA,amazon,0,sending detail fast eye email update hope,0.2,positive
4/1/2020,19:22:00,Seattle,USA,amazon,0,sound gear perfect slumber party camp son,0.7,positive
4/1/2020,19:25:00,Seattle,USA,amazon,0,honoured adorable fan pouring catalog the,0.5,positive
4/1/2020,19:26:00,Seattle,USA,amazon,1,purity adorable delivery,0.5,positive
4/1/2020,19:45:00,Seattle,USA,amazon,1,gonna put lid idea simmer great tip phillip,0.8,positive
4/1/2020,19:55:00,Seattle,USA,amazon,0,nan,0,neutral
4/1/2020,19:59:00,Silicon Valley,USA,Cisco,4,contact center world support customer see cisco con,-0.1,negative
4/1/2020,19:59:00,Silicon Valley,USA,Cisco,13,connect healthcare humanity tech improves patient clinician experience,0,neutral
4/1/2020,19:59:00,Silicon Valley,USA,Cisco,4,build sustainable highspeed network scale question team work,0,neutral
4/1/2020,20:00:00,Silicon Valley,USA,Cisco,25,world completely online people organization secure,0.25,positive
4/1/2020,20:06:00,Silicon Valley,USA,Cisco,27,company work secure remote worker cisco extends free security offer include cisco advanced aware pr,0.27,positive
4/1/2020,20:06:00,Silicon Valley,USA,Cisco,1,samuelnnlet trouble load tutorial installation,-0.2,negative
4/1/2020,20:12:00,Silicon Valley,USA,Cisco,0,time cisco play essential role enabling critical inf,0,neutral
4/1/2020,20:15:00,Silicon Valley,USA,Cisco,11,applaud chairman bold plan unleash much-needed unlicensed spectrum,0.333,positive
4/1/2020,20:15:00,Silicon Valley,USA,Cisco,0,glad hear situation support,0.5,positive
4/1/2020,20:16:00,Silicon Valley,USA,Cisco,0,nan,0,neutral
4/1/2020,20:19:00,NA,UK,UberUK,0,happy assist require detail account,0.8,positive
4/1/2020,20:21:00,NA,UK,UberUK,0,reaching send  email address mobile,0,neutral
4/1/2020,20:35:00,NA,UK,UberUK,0,fill box bottom page user,0,neutral
4/1/2020,20:37:00,NA,UK,UberUK,0,happy assist require detail account,0.8,positive
4/1/2020,20:37:00,NA,UK,UberUK,0,lisa happy assist require detail account,0.8,positive
4/1/2020,20:47:00,NA,UK,UberUK,0,reaching send  email address mobile,0,neutral
4/1/2020,20:54:00,NA,UK,UberUK,0,ola touch  email address phone number connected,0,neutral
4/1/2020,20:55:00,NA,UK,UberUK,0,amirnnplease ensure email address user account setting nh email address,0,neutral
4/1/2020,20:56:00,NA,UK,UberUK,0,reaching code waiting receive forward reply,0,neutral
4/1/2020,20:57:00,NA,UK,UberUK,0,laura happy  email mobile,0.8,positive
4/1/2020,20:59:00,NA,UK,UberUK,0,may changed verified nh email address berets app receive,0,neutral
4/1/2020,21:00:00,NA,UK,UberUK,0,reaching changed email address user eats account nh em,0,neutral
4/1/2020,21:00:00,NA,UK,UberUK,6,nh member staff find claim free ride free meal user eats,0.4,positive
4/1/2020,21:03:00,NA,UK,UberUK,0,amir changed verified nh email address berets app receive,0,neutral
4/1/2020,21:05:00,NA,UK,UberUK,0,ella fill box bottom page user,0,neutral
4/1/2020,21:06:00,NA,UK,UberUK,0,craig offer finished eye email future promos user,0,neutral
4/1/2020,21:06:00,NA,UK,UberUK,0,sagdeev fill box bottom page user,0,neutral
4/1/2020,21:08:00,NA,UK,UberUK,0,great hear lisa issue feel free reach,0.6,positive
4/1/2020,21:17:00,NA,UK,UberUK,0,christopher happy provide feedback form bottom,0.8,positive
4/1/2020,21:17:00,NA,UK,UberUK,0,david happy  email mobile,0.8,positive
4/1/2020,21:17:00,NA,UK,UberUK,0,dave fill box bottom page user eat,0,neutral
4/1/2020,21:22:00,NA,UK,UberUK,0,happy fill box bottom page,0.8,positive
4/1/2020,21:23:00,NA,UK,UberUK,0,aaron happy provide feedback form bottom,0.8,positive
4/1/2020,21:40:00,NA,UK,UberUK,0,scott happy  email mobile,0.8,positive
4/1/2020,21:43:00,NA,UK,UberUK,0,josh happy provide feedback form bottom,0.8,positive
4/1/2020,21:49:00,NA,UK,UberUK,0,knapp support contact attempting resolve issue addition,0,neutral
4/1/2020,21:54:00,NA,UK,UberUK,0,updated email address user eats account nh email address doull,0,neutral
4/1/2020,21:54:00,NA,UK,UberUK,0,nicky fill box bottom page user,0,neutral
4/1/2020,21:59:00,NA,UK,UberUK,0,nhs reaching out of nh email address nh id badge order,0,neutral
4/1/2020,21:59:00,NA,UK,UberUK,0,rachel happy  email mobile,0.8,positive
4/1/2020,22:00:00,NA,UK & Ireland,NestleUKI,0,received prize send  amp email add,0,neutral
4/1/2020,22:00:00,NA,UK & Ireland,NestleUKI,0,pension office closed team working home work,-0.1,negative
4/1/2020,22:02:00,NA,UK & Ireland,NestleUKI,0, full email address,0.35,positive
4/1/2020,22:05:00,NA,UK & Ireland,NestleUKI,0,replied ,0,neutral
4/1/2020,22:06:00,NA,UK & Ireland,NestleUKI,0,whoa emily  decodes int,0,neutral
4/1/2020,22:07:00,NA,UK & Ireland,NestleUKI,6,joined worldwide movement brightening street reuse quality street wrapper add,0,neutral
4/1/2020,22:08:00,NA,UK & Ireland,NestleUKI,0,touch aware hard work people,-0.021,negative
4/1/2020,22:13:00,NA,UK & Ireland,NestleUKI,0,beth withdraw citrus polo range time ago sale,0,neutral
4/1/2020,22:17:00,NA,UK & Ireland,NestleUKI,0,aga demand moment make note comment,0,neutral
4/1/2020,22:18:00,NA,UK & Ireland ,CiscoUKI,0,easy video conferencing definition screensharing improve,0.433,positive
4/1/2020,22:19:00,NA,UK & Ireland ,CiscoUKI,2,cisco svp talk grows professional advice ha,0.1,positive
4/1/2020,22:28:00,NA,USA,NestleUSA,0,incredibly proud work team feed neighbor friend colleague coun,0.8,positive
4/1/2020,22:29:00,Vevey,Switzerland,Nestle,1,recognition bernardo people heart business put place mean,-0.313,negative
4/1/2020,22:30:00,Vevey,Switzerland,Nestle,1,robert tackling plastic pollution urgent priority,0,neutral
4/1/2020,22:39:00,Vevey,Switzerland,Nestle,0,roy researching alternative include fully upgradable material,0,neutral
4/1/2020,22:51:00,Vevey,Switzerland,Nestle,0,reaching remain strongly committed minimizing impact,0.433,positive
4/1/2020,23:16:00,Vevey,Switzerland,Nestle,8,discover fun game designed encourage kid drink water eat fruit vegetable manage,-0.05,negative
4/1/2020,23:17:00,Washington DC,USA,WorldBank,97,collected global data relevant real-time dashboard country manage,0.2,positive
4/1/2020,23:27:00,Washington DC,USA,WorldBank,29,extreme poverty increasingly linked fragility conflict due insecurity lack institutional cepac,-0.125,negative
4/1/2020,23:39:00,Washington DC,USA,WorldBank,56,governmenttoperson payment important government worldwide seek respond,0.4,positive
4/1/2020,23:39:00,Washington DC,USA,WorldBank,8,road remote community nepal providing access market educational opportunity,0.075,positive
4/1/2020,23:39:00,Washington DC,USA,WorldBank,27,world struggle fight poor housing quality put health life,-0.4,negative
4/1/2020,23:40:00,Washington DC,USA,WorldBank,28,micro small medium-size enterprise face challenge day day operation pandemic,-0.25,negative
